Date;;year;month;Urals;Exchange;day;Base;interv_fact;neftegas;urals_b;urals_b2
14.12.2018;201812;2018;12;58.51;66.255;1000;40.8;0;0;58.51;58.51
17.12.2018;201812;2018;12;57.54;66.255;1001;40.8;0;0;57.54;57.54
18.12.2018;201812;2018;12;55.21;66.6208;1002;40.8;0;0;55.21;55.21
19.12.2018;201812;2018;12;55.55;66.7454;1003;40.8;0;0;55.55;55.55
20.12.2018;201812;2018;12;52.89;67.1121;1004;40.8;0;0;52.89;52.89
21.12.2018;201812;2018;12;51.98;67.371;1005;40.8;0;0;51.98;51.98
24.12.2018;201812;2018;12;51.98;67.371;1006;40.8;0;0;51.98;51.98
26.12.2018;201812;2018;12;51.98;68.7448;1007;40.8;0;0;51.98;51.98
27.12.2018;201812;2018;12;51.54;68.8865;1008;40.8;0;0;51.54;51.54
28.12.2018;201812;2018;12;50.62;68.8762;1009;40.8;0;0;50.62;50.62
31.12.2018;201812;2018;12;50.62;68.8762;1010;40.8;0;0;50.62;50.62
01.01.2019;20191;2019;1;50.62;68.8762;1011;41.616;187.37;0;44.86744647;44.3172
02.01.2019;20191;2019;1;54.11;68.8762;1012;41.616;187.37;0;46.12772503;45.3642
03.01.2019;20191;2019;1;53.88;68.8762;1013;41.616;187.37;0;46.04466943;45.2952
04.01.2019;20191;2019;1;56.29;68.8762;1014;41.616;187.37;0;46.91494775;46.0182
07.01.2019;20191;2019;1;57.75;68.8762;1015;41.616;187.37;0;47.4421703;46.4562
08.01.2019;20191;2019;1;57.56;68.8762;1016;41.616;187.37;0;47.37355914;46.3992
09.01.2019;20191;2019;1;60.11;68.8762;1017;41.616;187.37;0;48.29439305;47.1642
10.01.2019;20191;2019;1;61.12;67.0795;1018;41.616;187.37;0;48.6591155;47.4672
11.01.2019;20191;2019;1;59.89;66.8605;1019;41.616;187.37;0;48.21494856;47.0982
14.01.2019;20191;2019;1;59.45;66.8605;1020;41.616;187.37;0;48.05605957;46.9662
15.01.2019;20191;2019;1;59.3;67.192;1021;41.616;187.37;0;48.00189287;46.9212
16.01.2019;20191;2019;1;60.46;67.082;1022;41.616;187.37;0;48.42078202;47.2692
17.01.2019;20191;2019;1;60.5;66.7617;1023;41.616;187.37;0;48.43522647;47.2812
18.01.2019;20191;2019;1;62.69;66.4438;1024;41.616;187.37;0;49.2260603;47.9382
21.01.2019;20191;2019;1;62.65;66.4438;1025;41.616;187.37;0;49.21161584;47.9262
22.01.2019;20191;2019;1;61.55;66.3634;1026;41.616;187.37;0;48.81439337;47.5962
23.01.2019;20191;2019;1;61.7;66.5499;1027;41.616;187.37;0;48.86856007;47.6412
24.01.2019;20191;2019;1;61.74;66.3318;1028;41.616;187.37;0;48.88300453;47.6532
25.01.2019;20191;2019;1;62.14;66.0016;1029;41.616;187.37;0;49.02744906;47.7732
28.01.2019;20191;2019;1;60.36;66.0016;1030;41.616;187.37;0;48.38467088;47.2392
29.01.2019;20191;2019;1;61.63;65.93;1031;41.616;187.37;0;48.84328228;47.6202
30.01.2019;20191;2019;1;62.39;66.3412;1032;41.616;187.37;0;49.1177269;47.8482
31.01.2019;20191;2019;1;62.96;66.0987;1033;41.616;187.37;0;49.32356036;48.0192
01.02.2019;20192;2019;2;62.36;65.3577;1034;41.616;276.76;0;46.39468321;47.8392
04.02.2019;20192;2019;2;62.76;65.3577;1035;41.616;276.76;0;46.48682905;47.9592
05.02.2019;20192;2019;2;62.17;65.5859;1036;41.616;276.76;0;46.35091393;47.7822
06.02.2019;20192;2019;2;62.37;65.5691;1037;41.616;276.76;0;46.39698685;47.8422
07.02.2019;20192;2019;2;61.01;65.6686;1038;41.616;276.76;0;46.083691;47.4342
08.02.2019;20192;2019;2;61.37;66.0199;1039;41.616;276.76;0;46.16662226;47.5422
11.02.2019;20192;2019;2;61.3;66.0199;1040;41.616;276.76;0;46.15049673;47.5212
12.02.2019;20192;2019;2;62.58;65.6517;1041;41.616;276.76;0;46.44536342;47.9052
13.02.2019;20192;2019;2;63.27;65.7147;1042;41.616;276.76;0;46.60431499;48.1122
14.02.2019;20192;2019;2;64;65.6783;1043;41.616;276.76;0;46.77248115;48.3312
15.02.2019;20192;2019;2;65.65;66.5429;1044;41.616;276.76;0;47.15258273;48.8262
18.02.2019;20192;2019;2;66.41;66.5429;1045;41.616;276.76;0;47.32765983;49.0542
19.02.2019;20192;2019;2;65.86;66.247;1046;41.616;276.76;0;47.2009593;48.8892
20.02.2019;20192;2019;2;66.82;66.2022;1047;41.616;276.76;0;47.42210931;49.1772
21.02.2019;20192;2019;2;66.91;65.8568;1048;41.616;276.76;0;47.44284212;49.2042
22.02.2019;20192;2019;2;66.91;65.5401;1049;41.616;276.76;0;47.44284212;49.2042
25.02.2019;20192;2019;2;63.87;65.5401;1050;41.616;276.76;0;46.74253375;48.2922
26.02.2019;20192;2019;2;64.31;65.2582;1051;41.616;276.76;0;46.84389417;48.4242
27.02.2019;20192;2019;2;65.25;65.6182;1052;41.616;276.76;0;47.06043689;48.7062
28.02.2019;20192;2019;2;64.73;65.757;1053;41.616;276.76;0;46.9406473;48.5502
01.03.2019;20193;2019;3;63.41;65.8895;1054;41.616;336.9;0;46.29944075;48.1542
04.03.2019;20193;2019;3;64.14;65.8895;1055;41.616;336.9;0;46.45631474;48.3732
05.03.2019;20193;2019;3;63.94;65.7956;1056;41.616;336.9;0;46.41333557;48.3132
06.03.2019;20193;2019;3;64.21;65.8004;1057;41.616;336.9;0;46.47135746;48.3942
07.03.2019;20193;2019;3;64.52;65.843;1058;41.616;336.9;0;46.53797518;48.4872
08.03.2019;20193;2019;3;63.33;65.9646;1059;41.616;336.9;0;46.28224908;48.1302
11.03.2019;20193;2019;3;64.76;65.9646;1060;41.616;336.9;0;46.58955019;48.5592
12.03.2019;20193;2019;3;65.33;66.0763;1061;41.616;336.9;0;46.71204084;48.7302
13.03.2019;20193;2019;3;65.89;65.7674;1062;41.616;336.9;0;46.83238253;48.8982
14.03.2019;20193;2019;3;66.18;65.589;1063;41.616;336.9;0;46.89470233;48.9852
15.03.2019;20193;2019;3;66.11;65.4021;1064;41.616;336.9;0;46.87965962;48.9642
18.03.2019;20193;2019;3;66.8;65.4021;1065;41.616;336.9;0;47.02793778;49.1712
19.03.2019;20193;2019;3;67.28;64.6694;1066;41.616;336.9;0;47.1310878;49.3152
20.03.2019;20193;2019;3;68.5;64.3167;1067;41.616;336.9;0;47.39326077;49.6812
21.03.2019;20193;2019;3;68.45;64.2803;1068;41.616;336.9;0;47.38251598;49.6662
22.03.2019;20193;2019;3;66.44;63.742;1069;41.616;336.9;0;46.95057526;49.0632
25.03.2019;20193;2019;3;67.52;63.742;1070;41.616;336.9;0;47.18266281;49.3872
26.03.2019;20193;2019;3;67.66;64.4993;1071;41.616;336.9;0;47.21274823;49.4292
27.03.2019;20193;2019;3;67.5;64.1683;1072;41.616;336.9;0;47.17836489;49.3812
28.03.2019;20193;2019;3;66.78;64.5925;1073;41.616;336.9;0;47.02363986;49.1652
29.03.2019;20193;2019;3;68.63;64.8012;1074;41.616;336.9;0;47.42119723;49.7202
01.04.2019;20194;2019;4;69.78;64.8012;1075;41.616;336.36;0;49.68383139;50.0652
02.04.2019;20194;2019;4;70.38;65.4176;1076;41.616;336.36;0;49.85570679;50.2452
03.04.2019;20194;2019;4;69.91;65.4726;1077;41.616;336.36;0;49.72107106;50.1042
04.04.2019;20194;2019;4;70.5;65.1639;1078;41.616;336.36;0;49.89008187;50.2812
05.04.2019;20194;2019;4;70.63;65.3281;1079;41.616;336.36;0;49.92732154;50.3202
08.04.2019;20194;2019;4;71.82;65.3281;1080;41.616;336.36;0;50.26820775;50.6772
09.04.2019;20194;2019;4;71.72;65.3498;1081;41.616;336.36;0;50.23956185;50.6472
10.04.2019;20194;2019;4;72.33;64.7766;1082;41.616;336.36;0;50.41430185;50.8302
